number_of__talk__download_languages,comment_count,number_of__subtitled_videos,number_of__talk__more_resources,work_tag,number_of__talk__recommendations,growth_tag,personal_tag,success_tag,author_occupation,leadership_tag,psychology_tag,business_tag,brain_tag,psychologist_occupation,happiness_tag,number_of__talks__take_actions,age_months,ted salon talk  partner _video,duration,self_tag,ted institute talk_video,communication_tag,subjectivity,ted stage talk_video,ted  original_video,engineer_occupation,researcher_occupation,artist_occupation,teaching_tag,writer_occupation,technology_tag,best web_video,tedx talk_video,body_tag,philosopher_occupation,comedian_occupation,original content_video,comedy_tag,entrepreneur_tag
29,404.0,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,0,1077,0,0,0,0.43858892030478747,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
43,195.0,42,0,0,0,0,0,0,0,0,0,1,0,0,0,0,60,0,400,0,0,0,0.5308803521408563,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
54,451.0,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0,110,0,302,0,0,0,0.4935574229691878,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,92.0,30,0,1,1,1,1,1,1,0,0,0,0,0,0,2,36,0,801,0,0,0,0.4727439716118962,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,265.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0,277,0,0,0,0.4789880952380952,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
27,438.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,263,0,0,0,0.4891369047619048,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,611.0,44,0,0,0,0,0,0,0,0,0,0,0,0,1,0,78,0,870,0,0,0,0.5827702108189914,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,334.0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,179,0,0,0,0.5884453781512605,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,131.0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,527,0,0,0,0.3405303030303031,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,153.0,37,3,1,1,1,1,0,0,1,1,1,0,1,0,0,41,0,808,1,1,0,0.5315477614490772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,100.0,31,1,0,1,0,0,0,0,0,0,0,0,0,0,0,55,0,725,0,0,1,0.4395520192658746,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
36,513.0,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,577,0,0,0,0.5414905715753174,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25,190.0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,1,50,0,826,0,0,0,0.5351599326599322,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
43,530.0,41,2,0,0,0,0,0,0,0,0,0,0,0,0,1,163,0,805,0,0,0,0.5657933653077539,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,480.0,30,2,1,0,1,1,0,1,0,1,1,0,1,1,1,28,0,1008,0,0,1,0.5356457226485634,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
44,342.0,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,384,0,0,0,0.5009816207184628,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,359.5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,15,0,275,0,0,0,0.4350162337662337,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31,377.0,30,1,0,1,0,0,0,0,0,0,0,1,0,0,0,64,0,959,0,0,0,0.4635286198176824,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,410.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,228,0,0,0,0.3966026334776336,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,443.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,251,0,0,0,0.4524606278843568,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
36,476.0,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,940,0,0,0,0.6034486073137391,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
35,251.0,35,1,0,0,0,0,0,0,0,1,0,1,0,0,0,128,0,990,0,0,0,0.4145474098730406,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,457.0,34,1,0,0,0,0,0,0,0,1,0,0,1,0,0,141,0,1396,0,0,0,0.5015791323371971,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,523.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26,0,831,0,0,0,0.4195009790404529,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
30,590.0,29,3,0,0,0,0,0,0,0,1,0,0,0,1,1,95,0,1170,1,0,0,0.4627980964082047,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
38,685.0,38,2,1,0,1,1,0,0,0,0,0,0,0,0,1,56,0,746,0,0,0,0.548107963777255,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
27,195.0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,1136,0,0,0,0.5042602484134744,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,287.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,3110,0,0,0,0.5073327790443174,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35,1760.0,35,1,0,0,0,0,0,0,0,0,0,0,0,0,1,87,0,1339,0,0,0,0.479897741147741,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,1260.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,309,0,0,0,0.4720854377104376,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,761.3333333333335,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,33,0,294,0,0,0,0.5576424963924962,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,262.0,36,0,0,0,0,0,0,0,0,0,1,0,0,0,0,146,0,340,0,0,0,0.4023086734693875,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
35,742.0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,723,0,0,0,0.5298975155279504,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,348.0,44,1,0,0,0,0,0,0,0,1,0,0,0,0,0,133,0,1046,1,0,0,0.4680115678346815,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
38,1003.0,38,1,0,0,0,0,1,0,0,0,1,0,0,1,0,99,0,915,0,0,0,0.5689003864881057,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32,237.0,31,3,0,0,0,0,0,1,0,0,1,0,0,0,1,158,0,1021,0,0,0,0.4596319151343075,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,816.0,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,1421,0,0,0,0.5113901088810181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,553.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,323,0,0,0,0.4232937635281384,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,291.0,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,554,0,0,0,0.3659752868490733,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
32,785.0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,1307,0,0,0,0.4989439097151865,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,286.0,30,0,1,0,0,0,0,0,0,0,1,0,0,1,0,57,0,1067,0,0,0,0.5547237808038784,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
29,280.0,29,0,1,0,0,0,0,0,1,0,0,0,0,0,0,134,0,1056,0,0,0,0.4971851068503791,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,39.0,20,2,0,1,0,0,0,0,0,0,0,0,0,0,0,23,0,804,0,0,0,0.5030807184533892,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,582.0,36,4,0,0,0,0,0,1,0,0,0,0,0,0,0,59,0,1028,0,0,0,0.4299581774158047,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,478.5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,33,0,261,0,0,0,0.6197077922077923,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,375.0,37,1,1,0,0,0,0,0,1,0,1,0,0,0,0,86,0,1226,0,0,0,0.4445133377425041,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31,118.0,31,1,1,5,1,1,0,0,1,0,1,0,1,0,0,43,0,908,0,0,1,0.4906723317834428,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29,260.0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,1227,0,0,0,0.4829173863902926,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
27,169.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,0,281,0,0,0,0.4325655476598873,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25,79.0,24,2,0,0,1,1,0,0,0,0,0,1,0,0,0,9,0,1231,0,0,0,0.5188492063492062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,458.0,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,976,0,0,0,0.4540944040944038,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,383.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,252,0,0,0,0.4514820827320828,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,309.0,34,0,0,0,0,0,0,0,0,1,0,1,0,0,0,143,0,956,0,0,0,0.5251009026434555,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60,646.0,59,0,0,0,1,1,1,0,0,1,0,0,0,0,0,117,0,195,1,0,0,0.4236314443132624,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1262.0,32,3,0,0,0,0,0,0,0,0,1,0,0,0,0,71,0,1074,0,0,0,0.4982871413129712,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,1049.0,36,0,0,0,0,0,0,0,0,0,1,0,0,0,0,124,0,1669,0,0,0,0.4784568659568653,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
37,594.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,15,0,254,0,0,0,0.4958818342151674,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23,139.0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,923,0,0,0,0.397964715761326,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
27,120.0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61,0,1098,0,0,0,0.5009132251720747,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,3430.0,39,0,0,0,0,0,0,0,0,1,0,0,0,0,0,123,0,1386,0,0,0,0.4921052432416066,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
35,448.0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,1264,0,0,0,0.5226483799029257,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
28,365.66666666666674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,201,0,0,0,0.4767285040540855,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,283.33333333333337,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,14,0,241,0,0,0,0.4840738971173754,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
37,201.0,36,0,0,0,0,0,0,0,0,0,1,0,0,0,0,70,0,648,0,0,0,0.4505480033984706,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29,370.0,29,1,0,0,0,0,0,0,0,0,0,0,0,0,1,145,0,1064,0,0,0,0.4536278195488725,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
38,377.0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,677,0,0,0,0.5796215986394561,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
34,197.0,34,1,0,0,0,0,0,0,0,1,1,0,0,0,0,122,0,411,0,0,0,0.4916751700680271,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,557.0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,1146,0,0,0,0.4316741221741218,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,482.0,37,0,0,0,0,0,0,0,0,1,0,1,0,1,0,123,0,1206,0,0,0,0.4556408722547968,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,385.0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,307,0,0,0,0.6170638758404717,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26,623.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,292,0,0,0,0.3410250463821892,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
58,861.0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,492,0,0,0,0.490095657031141,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,220.0,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,1034,0,0,0,0.478178673178673,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
36,139.0,35,1,0,1,1,1,0,1,0,0,0,0,0,0,1,42,0,931,0,0,0,0.5556000142267746,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
41,432.0,41,3,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,550,0,0,0,0.44271624601813264,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,262.0,44,0,0,0,0,0,0,0,0,1,0,0,1,0,0,72,0,409,0,0,0,0.4466143194866597,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,213.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,0,255,0,0,0,0.5552248677248678,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26,165.0,26,0,0,0,1,1,0,0,1,0,0,0,0,0,2,30,0,1111,0,0,1,0.5527962801803008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,253.0,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,327,0,0,0,0.4732914151576123,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,295.0,33,1,1,0,0,0,0,0,0,1,0,0,1,1,0,140,0,1135,0,0,0,0.4911746828752644,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,321.0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,1929,0,0,0,0.4562990401305619,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,867.0,41,1,0,3,0,0,0,0,0,0,0,0,0,0,1,88,0,959,0,0,0,0.4301379650160138,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
36,660.0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,1188,0,0,1,0.4654099106022183,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
37,626.0,37,0,1,0,0,0,0,0,0,0,1,0,0,0,0,114,0,921,0,0,0,0.4752217487373738,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
36,126.0,36,0,0,0,0,0,0,0,0,0,1,0,0,0,1,38,0,663,0,0,1,0.36651533494753824,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
36,256.0,36,1,0,1,0,0,0,0,0,1,0,1,1,1,0,143,0,1422,0,0,0,0.4738140418903127,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26,56.0,25,1,0,1,0,0,0,0,0,0,0,0,0,0,1,24,0,992,0,0,1,0.5356157790963828,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
35,260.0,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,450,0,0,0,0.4403054105115961,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27,3358.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,223,0,0,0,0.5949082663368376,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
42,6456.0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,1750,0,0,0,0.4752723953362932,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,3965.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,13,0,290,1,0,0,0.4904701779701781,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,1474.0,34,1,0,0,0,0,0,0,0,0,0,0,0,0,1,123,0,1203,0,0,0,0.4399336026936035,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,405.0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,935,0,0,0,0.5027556293835364,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,92.0,39,1,0,0,0,0,0,0,0,0,0,1,0,0,0,50,0,475,0,0,1,0.5761347402597403,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
37,683.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,89,0,773,0,0,0,0.5603927328507159,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34,259.0,33,0,0,0,0,0,0,0,0,1,0,1,0,0,0,97,0,1228,0,0,0,0.508280287036445,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30,192.0,30,2,0,0,1,1,0,0,0,0,0,0,0,0,0,36,0,955,1,0,1,0.51420247217661,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,307.0,52,1,0,0,0,0,0,0,0,0,0,0,0,1,0,109,0,446,0,0,0,0.3585811900517784,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
37,407.0,37,1,0,1,0,0,0,0,0,0,0,1,0,0,0,123,0,1183,0,0,0,0.4625325541125542,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27,473.0,27,4,0,0,1,1,0,0,0,0,0,0,0,0,0,40,0,1146,0,0,1,0.4790427301902709,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
46,831.0,45,1,0,0,0,0,0,0,0,0,0,0,0,0,1,91,0,380,0,0,0,0.4474667308000641,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
39,270.0,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,853,0,0,0,0.4599495630156007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,577.0,43,3,0,0,0,0,0,0,0,0,0,0,0,0,2,111,0,1227,0,0,0,0.4518711586767146,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29,114.0,29,2,0,1,0,0,0,0,0,0,1,0,0,0,0,57,0,855,0,0,0,0.472924299384826,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,73.0,25,1,1,1,1,1,1,0,1,0,1,0,0,0,2,24,0,711,0,0,0,0.5438514920194312,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,114.0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,1868,0,0,0,0.5183288758485609,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,119.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,1010,0,0,0,0.5787576483107213,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35,204.0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,1145,0,0,0,0.452141994478951,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,168.0,28,0,0,1,1,1,0,0,0,0,0,0,0,0,2,13,0,733,0,0,1,0.5699690601348767,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,156.0,28,1,0,1,1,1,0,1,0,0,0,1,1,0,0,29,0,1095,0,1,0,0.5310957735486036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,101.0,25,2,0,1,0,0,0,0,0,0,0,0,0,0,0,38,0,771,0,0,0,0.5437911830057846,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
23,255.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,315,0,0,0,0.3896526489383632,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,410.0,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,94,0,662,0,0,0,0.4323319909257409,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4,342.3333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,0,941,0,0,0,0.3949003493385515,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35,274.66666666666663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,290,0,0,0,0.4426460655184058,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
47,207.0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,371,0,0,0,0.4646899700631044,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,238.0,35,2,0,0,0,0,0,0,0,0,0,0,0,0,2,97,0,706,0,0,0,0.591266233766234,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
41,525.0,41,3,0,0,0,0,0,0,0,0,0,0,0,0,2,109,0,544,0,0,0,0.5650295085688342,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
31,249.0,31,0,0,0,0,0,0,0,0,1,0,1,1,1,0,138,0,2018,1,0,0,0.4866920772949141,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,217.0,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23,0,798,0,0,0,0.490585995513003,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
35,162.0,35,0,0,3,0,0,0,0,1,0,1,0,0,0,0,76,0,559,0,1,0,0.4601249951249951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,309.0,32,2,0,0,0,0,0,0,0,0,0,0,0,0,1,153,0,493,0,0,0,0.41745487217185306,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
39,617.0,38,1,0,0,0,0,0,0,0,0,0,0,0,0,1,121,0,1202,0,0,0,0.4356612818076233,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
22,415.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,219,0,0,0,0.5247619047619048,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,213.0,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,1010,0,0,0,0.6039786967418547,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,458.0,55,1,0,1,0,0,0,0,0,0,1,0,0,0,0,113,0,250,0,0,0,0.4949326298701301,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,89.0,21,2,0,0,1,1,0,1,0,0,0,0,0,0,1,12,0,889,0,0,1,0.5563454111720009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,193.0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,616,0,0,0,0.3594130076272933,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,209.0,38,1,0,1,0,0,1,0,0,0,0,0,0,0,0,73,0,438,0,0,0,0.4908590752340753,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
29,212.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16,0,303,0,0,0,0.4178311215196461,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,215.0,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,587,0,0,0,0.4695584415584414,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
50,450.0,49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,84,0,376,0,0,0,0.40625589225589226,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,327.0,42,2,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,0,0,0,0.3995713716108452,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,395.0,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,1006,0,0,0,0.4111171236171236,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
35,151.0,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,1022,0,0,0,0.5752359564019643,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33,227.0,33,0,0,1,0,0,0,0,0,0,0,1,0,0,0,68,0,701,0,0,0,0.3915694993412384,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,469.0,36,0,0,1,0,0,0,0,0,0,0,0,0,0,2,16,0,672,0,0,0,0.4090796857463524,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30,534.0,30,2,0,0,0,0,0,0,0,0,0,1,0,0,0,44,0,867,0,0,0,0.5663060849524941,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
10,349.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,23,0,600,1,0,1,0.3841920921544208,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31,165.0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,1290,0,0,1,0.5054941574892711,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
25,168.0,23,1,0,0,0,0,0,0,1,0,0,0,0,0,0,32,0,1318,0,0,0,0.440712319720256,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,191.0,37,1,0,0,1,1,0,0,0,0,0,0,0,0,2,51,0,759,0,0,0,0.5832515278838808,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32,230.0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,722,0,1,0,0.5420788933288934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,331.0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,344,0,0,0,0.4633415435139573,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22,89.0,22,1,0,1,1,1,1,0,0,0,0,0,0,0,1,30,0,654,0,0,1,0.5671395193591455,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,404.0,47,0,0,1,0,0,0,0,0,0,0,0,0,1,0,104,0,349,0,0,0,0.5159425133689839,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,458.0,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,558,0,0,0,0.469479717813051,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
32,460.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,345,0,0,0,0.394155844155844,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,462.0,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,152,0,1414,0,0,0,0.4754375930059525,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
34,549.0,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,1407,0,0,0,0.4853283162310938,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23,448.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,300,0,0,0,0.4014414983164984,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30,347.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,262,0,0,0,0.3267832167832168,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,246.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,270,0,0,0,0.5571315192743764,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
